id,nom,groupe,siret
3128,SOPARTEX,,54210201700044
3129,FOSECO SA,,66980393400142
3130,TARAMM,,39921542500022
3131,CARBONE LORRAINE COMPOSANTS,,43380646000021
3134,AH PARIS,,49246756800027
3135,ADEQUATEC,,43778106500036
3136,DAVIDSON CONSULTING,,49341854500023
3137,CANAL + DISTRIBUTION SA,,38386679500040
3139,PRIMUS TELECOMMUNICATIONS FRANCE,,39041144500070
3140,GE INDUSTRIAL FRANCE,,39021347800063
3141,ELCIMAI GROUPE,ELCIMAI GROUPE,42147006300023
3142,MAGIC MAMAN,,42054576600040
3144,NETPLUS COMMUNICATION,,40876013000026
3145,CABINET VERLEY,,32834747100067
3146,VISEO CONSEIL,,49336896300028
3147,SELLERMANIA,,48318148300015
3149,AEXXDIS,,43127260800073
3150,MAGNETI MARELLI FRANCE,,65204482700192
3152,ITTIERRE FRANCE,,40804742100016
3153,THYSSEN KRUPP MONOLIFT,,34084116200027
3154,PUISSANCE AIR (TVSA),,39891779900023
3156,IP FRANCE,,39245939200107
3157,LABINAL POWER SYSTEMS,,30150139100215
3158,GE MONEY BANK,GENERAL ELECTRIC,78439334002091
3167,ANACOURS,,44146037500062
3168,MOBIVILLAGE,,43302863600069
3169,MAXIMILES,,42825487400020
3171,INCISIF,,35066462900028
3173,BURSON-MARSTELLER I&E,,33123394000047
3174,BETWIN,,44832805400037
3175,DEFI RH,,49257352200017
3176,DC MEDIAS,,48871037700018
3177,DCG MAISONBOIS,,49089867300010
3178,GRASS ROOTS FRANCE GRG,,33942830200030
3181,GOLDEN EVENTS,,44932809500012
3183,PARIS INFO FRANCE,,47958553100011
3184,DEMOS,GROUPE DEMOS,72203027700031
3185,ELCO,,70203846400443
3186,DIGIMIND,,41934613500025
3187,GECI SYSTEMES,,43921653200077
3188,HEMISPHERE DROIT,,33431556100061
3189,JONES LANG LASALLE HOLDING,,71203909800132
3191,DROPCLOUD,,44753960200014
3192,RMC REGIE,,44122966300014
3194,CBEX,,44763153200010
3195,CLIPPING TRAIT D UNION,,43124771700041
3196,INTERNATIONAL SPORT CULTURE,,38980459200035
3200,LACOSTE SA,,54201160600010
3201,CABINET D'EXPERTISE COMPTABLE ECA,,38072720600019
3203,NUMERIK ART,,45149269800019
3204,PHONEVALLEY,,42912530500061
3205,KROHNE,,43638013300021
3207,NOVACOM ASSOCIES,,45050049100037
3208,LA FEDERATION EXPERTISE TEXTILE,,78435797200024
3209,PROFIL INTERIM,,48360554900011
3212,SPORTONUS,,44793491000012
3213,TECHNICIS FINANCE,,49273204500017
3214,VORTEX,,33214944200037
3215,NOVOZYMES FRANCE SA,,30773696700042
3216,ZONE FRANCHE,,48000036300030
3218,VERSION NET SARL,,42962246700067
3219,UNITED FORUM,,42936329400027
3220,VIRTUOZ,,44330680800041
3221,MATHEMA,,39416527800034
3222,JORDANS FRANCE,,38345406300025
3223,VIRGIN STORES,,34426028600010
3225,LUNALOGIC,,45020493800010
3226,PHOTEAM CREATION,,45197607000016
3228,EBIQUITY,,33811769000036
3230,APRIL MOBILITE,,30970772700074
3231,UNIVAR,,56207142300312
3232,LA FOURCHETTE,,48945187200019
3233,LA MARTINIERE GROUPE,,39121490500039
3235,RELAIS L OCCITANE SARL,,31709735000043
3238,SCALP MEDIA,,45256125100011
3240,KIS,,35324910500217
3241,FRANFINANCE,SOCIETE GENERALE,71980740600058
3242,CLEARSY,,43390140200035
3243,CHRISTIE S FRANCE SAS,,31407756100079
3244,CONSEIL ET HOMMES (C H),,38992952200016
3246,EVERSIM,EVERSIM,45220995000032
3248,RDT CONSULTING,,41432548000013
3249,GROUPE IDENTICAR,,49160678600029
3251,ROFIN BAASEL FRANCE,,34035013100025
3252,EQUIPEMENTS SCIENTIFIQUES,,35357963400018
3253,BOUYGUES TRAVAUX PUBLICS,,40798530800011
3254,SAINT GOBAIN CONCEPTIONS VERRIERES (SGCV),,32929641200011
3255,AIRCELLE,,35205051200024
3258,EDITWAY,,43895264000045
3259,KOTONTIGE PRODUCTIONS,,43002497600028
3260,GAMES SERVICES,,42365237900052
3261,SPOREVER,,48482877388000
3262,PRODUCTIONS DU TELEPHONE,,39488031400064
3263,XILAM ANIMATION,,42378461000044
3265,PURPLE PRODUCTION,,43396336000048
3271,DV CONSTRUCTION,,31050574800411
3272,THALES AVIONICS ELECTRICAL SYSTEMS SA,GROUPE THALES,55211417500086
3273,SOCIETE DE LA TOUR LA FAYETTE,,38918850900035
3274,CENTRALE DES CENTRES DE BEAUTE ET DE BIEN ETRE,,49370433200011
3276,HITEC,,37805684000077
3277,SODEXO ENTREPRISES,,33825323022013
3279,ABIX,,40833753300041
3282,FLASH ETUDES,,38120229000049
3283,INTEL CORPORATION SAS,,30245619900090
3284,ALYZA MEDIA,,48867683400010
3285,MEI DO,,45104152900012
3286,YVES SARO ET PARTNERS,,43815791900012
3287,PEUGEOT CITROEN AUTOMOBILES SA,GROUPE PSA,54206547900991
3288,EQUATION IMMOBILIERE,,44519203200016
3289,EFFILIATION,,43283155000038
3290,PHOTOMATON,,59203393000260
3292,AMGEN SAS,,37799867900049
3293,MANTRANS,,42814304400025
3294,AYALA DIFFUSION,,48053863600014
3295,QUATERBACK,,33487537400079
3296,SIEMENS SAS,GROUPE SIEMENS,56201677400688
3297,IKEA LOGISTICS SUPPORT SNC,,40210458200034
3298,AVENTURES & CIE,,43976174300038
3299,IMMOPTIS,,45011721300030
3300,GROUPAMA VIE,GROUPAMA,72200607900270
3301,NINTENDO FRANCE,,38990576100075
3302,GLAS ARVOR,,48149287400054
3304,AUSTRALIE EVENT,,52184767300022
3305,APPROCHE SUR MESURE ASM,,42073994800040
3306,FRANCE TELEVISIONS DISTRIBUTION,,37951836800038
3308,CLARISSIMO,,48189290900013
3309,INEUM CONSEIL ET ASSOCIES,,44985762200053
3310,ENERGIZER GROUP FRANCE,,33356584400045
3311,FM RICHARD ET ASSOCIES,,31563357800028
3312,CA CONSUMER FINANCE,CRÉDIT AGRICOLE,54209752201345
3314,MEDIAPLUS ETAT DE FETE,,31560564200059
3315,ANGEL PRODUCTIONS,,38401549100069
3316,PILEPOIL SARL,,48772456900016
3317,VFC RELATIONS PUBLIQUES,,50093594500013
3318,CHOLET DUPONT,,34041206300034
3319,HR GESTION,,34921324900049
3320,PUBLIC SYSTEME HOPSCOTCH,,60206332300037
3321,SFL,,41222601100010
3322,CONTACT GROUPE SARL,,32938035600017
3323,CHD AUDIT ET CONSEIL,,34320502700059
3324,START ME UP PARTNERS,,44934918200039
3326,S HOTEL,,45131012200028
3327,GFK ISL CUSTOM RESEARCH FRANCE,,70200423500041
3328,COURIR FRANCE,,42855996700016
3329,TRANS WORLD SEARCH,,42220957700028
3330,SAGD,,48448275700016
3331,JALTEX SAS,,38353392400049
3333,LUDOPARC,,35221242700020
3334,APPLICATION DES GAZ (ADG),,57205157100253
3335,EDYGRAPH SNACK FOODS,,40472935200033
3336,MEDIA MENUS CONCEPT EXCLUSIVE RESTAURANTS,,44433631700029
3337,STRATEGIES AND CORP,,43213812100038
3338,MF REGIE COM,,45230655800019
3339,FOCUS HOME INTERACTIVE,FOCUS HOME INTERACTIVE,39985627700013
3340,SYBASE FRANCE SARL,,34923044100058
3341,SYBASE 365 SAS,,42870735000032
3342,TIMMXWARE IT,,50539441100027
3343,21 CENTRALE PARTNERS,,42125727000015
3344,HUDSON GLOBAL RESOURCES,,38848400800130
3347,GENERAL MOTORS FRANCE,,34243932000033
3348,GILEM INFORMATIQUE,,34405435800041
3349,SYSTEME U CENTRALE NATIONALE,,30460295600076
3350,EUROFINEX EUROPEENNE DE FINANCE ET D'EXPERTISE,,40438516300021
3352,CLINIQUE CONTI,,58820344800026
3353,SEM COOPERARTION 92,,38463818500015
3355,OSC SOLUTIONS,,43837436500031
3356,OPTIQUE MEDICALE VICTOR HUGO MAISON BOIDOT,,59202228900017
3357,RECIPRO,,41043716400032
3358,FINANCIERE AMALTHEE,,34062885800029
3359,SERVICES & TECHNIQUES GROUPE ST,,44997260300012
3360,CSF,,44028375200010
3361,CLINIQUE INTERNATIONALE DU PARC MONCEAU,,68203568800014
3363,TAIGA,,44171429200022
3364,HARDI,,33217417600039
3365,ENDEMOL PRODUCTIONS,,40777584000041
3366,NIOUPROD LE 103,,43848367900017
3367,LA BANQUE POSTALE,,42110064500033
3369,CHUBB SECURITE,,70200052200244
3370,CARREFOUR MANAGEMENT,,40324506100045
3371,INFOGRAMES ENTERTAINMENT,,34169910600066
3372,JG PRESTIGE,,48336028500025
3373,OSIATIS SYSTEMS,,39148554700130
3374,SCITECH SAS,,35374077200028
3375,DISCOVERY COMMUNICATIONS FRANCE SAS,,47962451200030
3376,TECBAN,,43762077600041
3377,MAGIC DAY,,45254038800025
3378,KPF ILE DE FRANCE,,95051693000043
3379,MEURICE SPA,,34503490400010
3381,HOME EXPERTISE CENTER HEC,,43446268500026
3382,FAMILY FILMS,,39382204400029
3383,BANQUE BCP,,43396117400029
3384,STRATEGE VALUE,,48044631900026
3385,CR2J,,48261971500014
3386,CABINET RANJARD,,34960765500025
3387,PLB COMMUNICATION,,32774413200058
3388,FINANCIERE MSE,,48345651300025
3390,FIGARO CLASSIFIEDS,FIGARO CCM BENCHMARK,43137347100041
3391,CABINET MARIONNEAU (ACGCM),,48058061200020
3392,AWF SA,,52143052000010
3393,SOCIETE D EXPLOITATION HOTELIERE LE BER,,32812498700012
3394,TBWA G1,,43182350900010
3395,LA PLAGE D ARGENT,,57950298000017
3397,TYCAL,,44902487600020
3399,SOGEDIR SOCIETE DE GESTION DU DEVELOPPEMENT IMMOBILIER DE RENAULT SA,,54207849800095
3400,SODIP PNEUMALIN,,45146093500013
3401,KANOPE,,45360006600014
3402,CINQ HUITIEMES,,43468145800015
3403,JEANNE PIAUBERT,,39255720300032
3404,JEANNE PIAUBERT INSTITUT,,30341169800051
3405,POUR ACTION MARKETING ET COMMUNICATION,,44068524600025
3406,RCD,,43411872500028
3407,EDITIONS QUO VADIS,,05480774800022
3408,ATAC SIMPLY MARKET,Auchan,41040901500014
3409,ALIBITIVI PROD,,48061865100016
3410,VIGNOBLES FABRIS,,42076557000015
3411,QUATOR EUROPE,,42051044800020
3412,MAISON BONCOLAC,,71272137200076
3413,GROUPE 3A,,37974632400035
3414,SOCIETE DES AUTEURS COMPOSITEURS ET EDITEURS DE MUSIQUE SACEM,,77567573904956
3416,1GENIA,,43918547100034
3417,BANQUE ACCORD ACCORD FINANCES CARTE ACCORD CARTACCORD,Auchan,54638019700105
3418,KONICA MINOLTA BUSINESS SOLUTIONS FRANCE,KONICA MINOLTA BUSINESS SOLUTIONS,30269561400354
3420,ADELLIS EDITIONS,,48995093100019
3423,LOUIS VUITTON MALLETIER (siège social),LVMH,31857106400324
3424,LA MOULINETTE,,44856145600022
3425,NRJ MUSIC,,42164052500018
3426,GROUPE MARIE CLAIRE,,43533734000010
3428,GCI GROUPE GREY,,32686582100036
3430,BABYLON SYSTEM BUSINESS,,49150868500014
3432,INVESTISSEMENT ET CONSEIL,,40856457300025
3433,ACTIFIN,,41050699200032
3434,ANUMAN INTERACTIVE,,43139509400037
3435,TENCATE GEOSYNTHETICS FRANCE,,35378241000024
3436,ALDEBARAN ROBOTICS,,48318580700029
3437,NORD SUD BIP,,44308403300010
3438,LEO BURNETT,,33507588300082
3439,SOCIETE NATIONALE DE RADIODIFFUSION RADIO FRANCE,,32609447100017
3440,ARTENUM,,43468199500040
3441,AVAYA FRANCE,,77734554700320
3442,AVENIR API,,78503905800017
3443,AXIUM MARKETING,,40956083600044
3445,ZF BOUTHEON SA,,41444255800022
3446,HOLDING WOLTERS KLUWER FRANCE,WOLTERS KLUWER,35188233700055
3447,ROSENBERG PHILIPPE JACQUES,,33031373500020
3448,EDITEA,,48324763100011
3449,EDITIONS DILECTA,,48457124500014
3450,ALTAY VISTA GROUP ESPACE SAINT LOUIS,,49330046100016
3451,EXIPTEL,,48906305700017
3452,EXPERT ET CONSULT,,43939882700030
3458,GROUPEMENT INTERNATIONAL DE MECANIQUE AGRICOLE,,39467182000022
3469,CYRINE H,,49079282700019
3470,COMECO,,45277730300010
3473,AXA FRANCE IARD,GROUPE AXA,72205746001815
3474,CPM FRANCE,,31566695800048
3475,LABRADOR,LABRADOR,38436218200030
3476,INFOPRO DIGITAL,,49806729700057
3477,RH MANIA,,53389463000011
3480,VEOLIA PROPRETE NETTOYAGE ET MULTISERVICES,VEOLIA,33451689500045
3481,HOMMES ET ENTREPRISES INTERNATIONAL,,40493911800018
3482,YVES SAINT LAURENT BOUTIQUE FRANCE,,42905727600017
3484,BPB PLACO,,95059173500036
3485,BTCI,,44983387000016
3486,ABBOTT HEALTHCARE SAS,ABBOTT PRODUCTS,44374815700023
3487,MOTOR WORK,,33318931400029
3488,LES NOUVEAUX CONSTRUCTEURS,,72203277800044
3491,SYMBIOSE COSMETICS FRANCE,,49785750800046
3493,CHINA CHALLENGE,,50780790700013
3494,BNP PARIBAS PERSONAL FINANCE (BNP PARIBAS PF),BNP PARIBAS FILIALES,54209790204319
3496,PROSERVIA,,39402693400171
3497,CASEWISE,,51103293000014
3498,EURIWARE,GROUPE AREVA,32058511000366
3499,CARAT ET MOI,,49760548500026
3502,SOPHIE WATRELOT,,45229469700019
3504,ATALANTE,,47800340300019
3505,OSMOS SA,,43828845800039
3506,NEXITY SAGGEL PROPERTY MANAGEMENT NSPM,,73207388700372
3507,NOVARTIS SANTE ANIMALE SAS,,41735038600096
3508,NEXITY SAGGEL TRANSACTIONS,,71200044700144
3513,PERTUY CONSTRUCTION,,75880190600150
3515,INVEST SECURITIES CORPORATE,,41026384200024
3516,LJ COMMUNICATION,,42493257200037
3519,INDEX EUROPE SAS,,44228523500044
3520,AMUNDI INVESTMENT SOLUTIONS,CRÉDIT AGRICOLE,45123022100025
3521,E FRONT (SIMPLE SOFT),EFR Holdings SAS,40391370000049
3524,R LAB CONSEIL,,51080113700017
3525,BARTERFORUM,,40191543400054
3526,OLYMPIQUE LYONNAIS,,38507188100028
3527,BUT FRANCE,,50288500700026
3528,ACTIMAGE CONSULTING SAS,CABINET ACOFI,47955789400017
3529,AKIEM,,50152424300034
3530,MEUBLES IKEA FRANCE SNC,,35174572400200
3531,CALIS INGENIERIE,,41831966100033
3533,CLEAN SERVICE WASH MOQUETTE,,30431728200081
3535,2HEURESAVANT,,52251285400012
3536,LES FEES DE BENGALE,,49029534200078
3537,BACKELITE,CAPGEMINI,49123738400020
3538,BIMS,,34128557500039
3539,ADDVISEMEDIA,,45004095100052
3540,BUZZEO,,48048615800011
3541,CABINET SANDRA MOUYAL,,45195926600011
3544,CELLHIRE FRANCE,,41529171500050
3545,CENTRE DE STRATEGIE AVANCEE CSA,,33965488100012
3546,CROSSVALUE,,43136430600057
3549,IMERGENCE,,48496131300026
3550,ONE REFERENCEMENT,,44813401500032
3551,BH BUSINESS HIGH (BH TOFFUTI),,40176807200043
3553,CONSTELLACTION,,41863735100010
3554,CUBING,,48496951400021
3557,AIR PRODUCTS HEALTHCARE FRANCE,,39790843500043
3558,DREAM CENTURY ENTERTAINMENT,,43407689900039
3559,FRANCAISE DE FINANCEMENT ET D'EDITION,,31562955000056
3560,FASTCONNECT,,45172408200032
3562,GOOD FEELING COMMUNICATION,,42431942400018
3563,GROUPE AZZUR,,48132520700027
3564,HOMME GESTION COMMUNICATION (HOGESCO),,35143088900037
3565,HORS-CLICHES,,44919231900019
3569,UBISOFT EMEA,UBISOFT,43257362400017
3570,SPIE BATIGNOLLES,,47871116100024
3571,DIAGNOSTICA STAGO,STAGO,30515140900045
3574,INDEX MULTIMEDIA,,34217702900010
3577,JDI FASHION,,47828931700016
3578,LANGE SAS,,47937251800015
3580,MARQUETIS CALL,,48354250200016
3581,MODELISATION ASSISTANCE TECHNIQUE INFORMATIQUE SCIENTIFIQUE (MATIS),,39446653600049
3584,MEDIAGERANCE,,35014409300084
3585,MGI COUTIER,,34484499800023
3587,STREAMEZZO,,45206978400067
3588,MUSICMATIC  FRANCE SAS,,45112239400039
3589,MY MEDIA,,47882724900051
3591,NORBERT CONTAT INGENIERIE CONSULTING,,44268040100027
3592,ATHO,,45318633000024
3593,AUX FINS DELICES AFD,,43472616200036
3594,NCI GESTION,,43250150000016
3595,CAAC EUROPE,,47784257900021
3596,CARANOVA,CARANOVA,44973096900036
3597,NE KID,,49152750300024
3598,NESPRESSO FRANCE,,38259782100166
3601,ORCA FORMATION,,40104818600027
3602,PATHE FILMS SERVICES,,42875076400022
3604,PROMO CE,,43303367700033
3605,PROXIAD ILE DE FRANCE,,45347315900011
3608,QUALIDATA,,34961192100074
3609,QUANTA MEDICAL,,33950758400045
3610,F 2L,,44494951500019
3613,COEVA PRODUCTIONS,,42222967400029
3614,ERNST AND YOUNG ET ASSOCIES,,44914234800019
3615,SOCIETE GENERALE SCF,SOCIETE GENERALE,47975548000015
3616,1001 STAGES,,50420148400012
3618,COMPAGNIE FRANCAISE DE PROMOTION INDUSTRIELLE COFIE,,57200392900021
3620,4 ROUES SOUS 1 PARAPLUIE SARL,,45049934800040
3622,BELLE AVENTURE,,45194886300027
3623,CONSORT NT,,38948801600046
3624,ARALYS,,45306865200024
3625,FRANPRIX LEADER PRICE HOLDING,,34304531600084
3626,ACERGY FRANCE,,69200749500058
3628,PRESSIMMO ON LINE,,42507448100044
3629,WPD,,44209016300050
3632,SOLILAND,,48874845000027
3634,SYNAPSE ENTREPRISES,,45015046100025
3635,CRM COMPANY GROUP,,44102284500016
3637,GROUPE AZUR CLINIQUES,,96380280600058
3638,ULTRA PETITA,Ultra Petita,48978110400026
3639,FRENCH BUSINESS SPIRIT,,48239048100018
3640,RISK MANAGEMENT,,32314886600219
3642,BRETAGNE DESSERTS,,32203138600020
3643,MANTA SARL,,413061466 0020
3644,MEDIALIS,,48103970900037
3646,GASNIER GERARD SERVICE LIMOUSINE,,30987550800041
3647,METOFER,,38756975900021
3648,PERFECT NETTOYAGE,,57209590900055
3649,NETWORK SOURCING,,45226704000015
3650,LAMY INTERNATIONAL,,45294745000022
3651,QUISMA FRANCE,,53217906600016
3652,KONE,KONE,59205230201860
3654,LORALSACE,,770801066 0004
3655,EDITIONS GENERATION L ETUDIANT,,72206183500053
3656,COMPTAGE IMMOBILIER SERVICES,,58201781000414
3657,FAST BUYER FRANCE,,43369427000029
3659,SIFA TECHNOLOGIES,,47889128600021
3660,BERTOLANI ET FILS,,75880216900022
3662,INTERNATIONAL PIPE COATING SAS,,49943008000022
3663,FONDERIE BARBAS ET PLAILLY,,48515748100014
3667,GENERATION UP,,32239758900381
3668,EURATLANTIC,,42194391100014
3670,NRG FRANCE SAS,,58209036100442
3673,TRAJECTOIRE,,38748741600159
3674,DE CIRCOURT ASSOCIATES,,34255362500035
3675,TRANSPORTS EN COMMUN REGION SUD EST MOBILITES,,70622057100022
3678,PRESSE ET PAPIERS,,40438394500031
3679,ETS CHEMIN CHAUSSURES SABRINA,,31533188400025
3680,TUI FRANCE,,33108947402493
3681,HMI THIRODE GRANDE CUISINE,,55203830900258
3683,FIBEM,,44537493700024
3684,GALERIE73,,49865680000014
3685,INSTITUT EUROPEEN DE COACHING DE L'ETUDIANT (IECE),,45057051000021
3686,KALIOS,,45092189500014
3687,KINETIK,,48972175300015
3688,KPAM  KPMA,,45294152900011
3690,CORIOLIS COM,,42811364100024
3691,LA LICORNE,,45049399400013
3692,LA VIE FINANCIERE SA,,48224578400038
3693,PURODOR,,56202910800049
3695,TEXLIBRIS,,58208969400027
3696,LE CHEQUE DEJEUNER CCR,,64204436600044
3698,MOOVEMENT,,49012721400016
3700,NAI EVOLIS,,48904103800022
3701,NAYADE,,49467307200018
3702,NAZCA,,34849426100038
3704,PHYSCIENCE LABORATOIRES,,39042389500064
3705,PMD ILE DE FRANCE,,42467646800012
3706,S TEAM INTEGRAL,,43871481800038
3707,ANDRE PELLOQUIN ET AL YOUSSEF CHRISTOPHE IMMOBILIER  APAYC IMMOBILIER,,45299720800015
3708,GIE PARI MUTUEL URBAIN,,77567125802757
3709,RDH CONSEIL (RDH),,42349984700022
3710,COOPER POWER TOOLS SAS,,78705034300013
3711,ISOBAR,,42510637400050
3713,IMPRIMERIE NATIONALE,,35297362200157
3714,SCANCLIC,,45365451900025
3715,SPONSOR GRAPHIC,,33132137200053
3716,SYRACUSE,,39147738700057
3718,TALISKER CONSULTING,,49242446000011
3720,EQUANCY,,43375406600044
3721,INTER ACTION CONSULTANTS IAC,,58202354500046
3723,SRA SAVAC,,95752847400050
3724,SEARCH & FIND,,45136494700015
3725,TRANSDEV,,49025378800015
3726,TURBOVAL,,48032754300017
3728,ECOLAB SNC,,38174333500071
3729,MIX COMMERCE,,49030144700044
3731,OPODO,,43821960200028
3732,BOX OFFICE,,41790338200055
3735,ALISTER GORDON,,42493492500027
3736,AD IMMO,,40018491700013
3737,TOWER WATSON,,33205144000078
3741,AURIS,,48263459900021
3742,LA COMPAGNIE FINANCIERE EDMOND DE ROTHSCHILD BANQUE,,57203702600018
3743,DI SERVICES,,43397516600037
3744,BRADY GROUPE,,38306455700036
3745,AVEO,,41139365500047
3746,BUSINESS EXPRESSION,,45340097000027
3749,CARRIERES ET COMPETENCES,,31967982500087
3750,CHRON EAU PLOMBERIE IDF,,49239461400019
3751,COLOPLAST,,31232836200040
3752,CONCERTO DEVELOPPEMENT (BEY),,42115601900034
3754,DEAL-IT,,44403060500042
3755,VFS FINANCE FRANCE,,39253223000035
3756,DEVISPRESTO,,48334335600026
3757,EDEN PARK,,34878986800109
3758,ELSEWARE,,39012384200036
3759,EMOVA,,49273626900019
3761,VIADEO,,48749741400010
3763,REPROTECHNIQUE,,35179136300184
3764,VIAPRESSE,,41528062700027
3765,POLYPLAN,,96850272400048
3766,VIDEORIZON,,43983354200020
3767,VSM FRANCE SARL,,30975524700082
3769,ZYLO,,43245066600024
3770,AD LEAD,,49099294800011
3772,HABITAT ENVIRONNEMENT SERVICES (HES),,49382058300034
3773,MJJ AGENCE PEDAGOGIQUE,,47921990900039
3774,BPMS (IBS),,41368005900040
3775,LAME DE FOND,,34080748600030
3776,CHATEAU D'EAU,,38978502300802
3778,CLIKECO,,47830627700029
3779,DRAGON ROUGE,,38452792500026
3780,ESPACE 2,,33272437600030
3781,ESPACEMAX.COM,,48421353300017
3783,STRATEGESTION,,48448068600019
3784,FITEX,,43126674100021
3786,JUMP FRANCE,,35309253900041
3788,LES VILLAGES EMPLOI  (LVE),,42330539000035
3789,DOCUMENTS SERVICES,,42468732500037
3791,LA BALEINE BLEUE,,48843122200022
3793,OLIANCE,,45136491300025
3794,ATELIERS DEMAILLE,,30375340400233
3795,PIXMANIA,,35223624400203
3796,AU BONHEUR DU FOUINEUR ABF,,33132176000109
3797,PUBLICIS NURUN,,45136599300018
3798,VODEO.TV,,45269855800023
3799,LA MAISON DU REPORTAGE,,48755018800014
3800,WARNER BROS ENTERTAINMENT FRANCE,,32062384600070
3803,AME INDUSTRIE,,34092060200018
3804,UFIFRANCE GESTION,,77603861400041
3806,HELLA,,78549506000010
3807,GIFFARD,,38390834000011
3809,EUROTRADE PALLET FRANCE,,44929389300029
3810,ROUSSEAU,,35051087100014
3811,LABORATOIRES FRANCE BEBE NUTRITION,,39956993800026
3812,TRSB,,41210802900221
3814,COLORADO CONSUMERLAB,,39454304500048
3815,AMAURY SPORT ORGANISATION,,38316034800090
3816,CREA COURTAGE D'ASSURANCE EN RISQUES D'ENTREPRISES,,35152534000011
3817,CURTY S,,35152556300034
3818,DATA BASE FACTORY,,42312292800058
3819,PAUSE DEJ,,48777405100014
3820,PRO DEO,,35228138000043
3821,SPORT MARKET,,44033261700032
3822,MONET COMMUNICATION,,39479124800021
3823,KREACTIVE,,45212436500068
3824,EXTREME,,32846976200061
3825,CLARKSON PARIS,,32347165600047
3826,TRAVELFACTORY,,41452025400064
3827,EASY ENTREPRISES PARTICIPATIONS,,42913961100017
3828,AMARIS FRANCE SARL,,51119922600032
3829,ALCHIMIE CONSEIL,,47834283500046
3830,ENTRELIGNE,,48844965300010
3834,KWANKO,KWANKO GROUP,44054688500037
3835,COMUTITRES,,43313606600027
3836,CONTINENTAL EXPO,,49065973700020
3837,DECLIQ,,43042647800011
3838,EBAY FRANCE,,43277810800030
3839,SECURIFRANCE,,78821382500516
3840,ECLEO,,43527588800061
3841,FAVEREAU ET ASSOCIES,,35247814300022
3842,FONDAMENTAL EXPO,,45335775800037
3843,LUDERIC SERVICE,,38096861000036
3845,ACEOM,,49184832100015
3847,ALLIANCE HOSPITALITY,,39101446100035
3848,GROUPE AREMA,,42357652900030
3849,ART DE VIVRE L'AGENCE,,49045565600010
3850,GROUPE FOREST HILL,FOREST HILL,30999034900032
3851,GALILEA,,48167664100014
3853,FRANCE CARGO INTERNATIONAL COMPANY,,35246699900021
3854,TMW DEVELOPMENT SOCIETE PAR ACTIONS SIMPLIFIEE,,42093113100015
3856,HEADLINK PARTNERS,,43293687000026
3857,HOTEL MASSENA,,72206911900013
3858,COMPAGNIE SIGNATURE,,38403262900014
3859,NETIMARK,,49446528900010
3861,ALTAIDE SARL,,43264824400023
3865,CAPITALE REGIE & MAG EVENT,,44070493000047
3866,MANGO SA,,39330975200037
3867,SAILING COMMUNICATION ET TECHNOLOGIES,,40530581400023
3870,LE PICVERT,,41130709300038
3871,LE RESEAU SANTE SOCIAL SAS,,47907692900021
3872,MAGASINS GENERAUX DE L ELECTRICITE,MAGELEC,34283815800018
3876,AMGZ CONSEIL,,49115828300011
3879,SARL ASSESSFIRST,,44317968400024
3880,AVEDYA,,43394908800036
3883,CARGLASS SAS,,42505055602377
3884,CLEARTAX,,49109635000021
3885,SOCIETE FINANCIERE DESHOULIERES,,34976605500017
3886,DEVEA,,44852786100026
3887,HUBERT MAZINGUES ET ASSOCIES,,41330803200015
3889,EYEKA,,48812091600033
3890,FLAVON INFORMATIQUE,,43810562900028
3891,COMPAGNIE FRANCAISE DE MONTRES (CFM),COMPAGNIE FRANCAISE DE MONTRES CFM,41393373000017
3894,HOPSCOTCH BROADCAST MEDIA,,49335939200013
3895,JINGDAN EUROPE,,49015347500010
3896,LA CHAINE INFO,,39416490900027
3897,CREX PA,,49381349700010
3898,METHYS,,47780860400011
3900,NEOSOFT,,43367954500023
3901,NOVAVISION PROMOTION INTERNATIONALE (NPI),,44327322200028
3903,LABORATOIRE NUXE,,64206012300089
3904,UN SOIXANTE DIX SEPT  UN 77 - 1 77 -,,48490318200026
3905,OZION INFORMATIQUE,,45207622700027
3907,SEGO-DREW SAS,,48095700000023
3908,POLIER INGENIERIE,,32262574000020
3909,SIXIEME SON COMMUNICATION,,40218875900037
3911,THALES ENGINEERING AND CONSULTING SA,,40143204200109
3912,TROIS CUBE,,43312823800030
3914,GUERBET,,30849152100057
3916,SPIE ILE DE FRANCE NORD OUEST,,44005618200015
3918,NORD SARTHE INFORMATIQUE SERVICES,,41428985000045
3919,SARL PRAESTAR,,34971128300029
3920,PREMIERE HEURE,,40949349100016
3922,CO RHU ALCANE,,34270705600053
3923,ACCOR CENTRES DE CONTACTS CLIENTS,,31538648200048
3924,ANTAE MANAGEMENT,,48953411500030
3925,ASPECT,,35006122200013
3926,ATHANOR INFORMATIQUE,,41405630900027
3927,BOUTTIER ET CO,,32290406100023
3928,CD SANTE,,38108037300032
3930,DORANCO ESPACE MULTIMEDIA,,38935885400054
3931,FORMATION & VISION (F&V),,48012826300013
3932,LINGUANET FRANCE,,44983116300026
3933,MARIE DAAGE DIFFUSION,,42894944000013
3934,OP SEARCH,,41212378800025
3935,PALMER INTERNATIONAL,,40015091800045
3937,POLYCONSEIL,,35285599300015
3938,RESEARCH & BUSINESS PARTNERS,,38094943800044
3941,SMITH & JESSEN FRANCE,,49007778100022
